timeStamp,elapsed,label,threadName,success,bytes,sentBytes,URL,Latency
1548930724948,324,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,114
1548930730947,206,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930736948,202,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,3
1548930742947,197,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930748947,112,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,12
1548930754948,205,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,3
1548930760947,200,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,5
1548930766948,98,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930772947,205,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930778947,210,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,5
1548930784948,100,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930790948,88,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,3
1548930796947,203,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930802948,102,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930808947,101,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930814946,98,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930820948,105,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,3
1548930826947,209,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930832947,103,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930838947,100,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930844947,96,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,5
1548930850947,205,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930856946,100,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930862947,99,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930868947,199,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,106
1548930874947,207,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930880947,101,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930886948,101,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930892946,201,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930898947,197,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930904947,102,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,5
1548930910947,102,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930916947,100,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930922947,195,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930928948,104,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930934947,202,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930940947,99,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,5
1548930946947,195,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,5
1548930952947,101,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,5
1548930958947,205,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930964947,197,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930970947,206,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,5
1548930976948,204,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548930982948,100,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930988947,100,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548930994947,96,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,5
1548931000948,203,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,3
1548931006948,204,medium2 1 thread,1 thread 1-1,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548931012948,201,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,106
1548931018947,97,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
1548931024946,102,medium1 1 thread,1 thread 1-1,true,500266,130,http://raspberrypi.local/medium1.html,4
