timeStamp,elapsed,label,responseCode,threadName,success,bytes,sentBytes,URL,Latency
1548273879238,5821,HTTP Request medium2,200,Thread Group traccia1 misto 1-25,true,1018167,126,http://192.168.1.118/medium2.html,4
1548273879660,5693,HTTP Request medium2,200,Thread Group traccia1 misto 1-26,true,1018167,126,http://192.168.1.118/medium2.html,4
1548273873589,11781,HTTP Request big1,200,Thread Group traccia1 misto 1-16,true,2035951,123,http://192.168.1.118/big1.html,4
1548273884804,594,HTTP Request small2,200,Thread Group traccia1 misto 1-11,true,100309,125,http://192.168.1.118/small2.html,4
1548273885398,133,HTTP Request small1,200,Thread Group traccia1 misto 1-11,true,25314,125,http://192.168.1.118/small1.html,4
1548273885059,566,HTTP Request small2,200,Thread Group traccia1 misto 1-25,true,100309,125,http://192.168.1.118/small2.html,4
1548273882990,2851,HTTP Request medium1,200,Thread Group traccia1 misto 1-12,true,500266,126,http://192.168.1.118/medium1.html,4
1548273874357,11613,HTTP Request big1,200,Thread Group traccia1 misto 1-19,true,2035951,123,http://192.168.1.118/big1.html,4
1548273880609,5623,HTTP Request medium2,200,Thread Group traccia1 misto 1-10,true,1018167,126,http://192.168.1.118/medium2.html,4
1548273886231,89,HTTP Request small1,200,Thread Group traccia1 misto 1-10,true,25314,125,http://192.168.1.118/small1.html,4
1548273883637,2738,HTTP Request medium1,200,Thread Group traccia1 misto 1-2,true,500266,126,http://192.168.1.118/medium1.html,4
1548273883631,2882,HTTP Request medium1,200,Thread Group traccia1 misto 1-15,true,500266,126,http://192.168.1.118/medium1.html,4
1548273885970,554,HTTP Request small2,200,Thread Group traccia1 misto 1-19,true,100309,125,http://192.168.1.118/small2.html,4
1548273874926,11735,HTTP Request big1,200,Thread Group traccia1 misto 1-17,true,2035951,123,http://192.168.1.118/big1.html,4
1548273886524,152,HTTP Request small1,200,Thread Group traccia1 misto 1-19,true,25314,125,http://192.168.1.118/small1.html,3
1548273886661,29,HTTP Request small1,200,Thread Group traccia1 misto 1-17,true,25314,125,http://192.168.1.118/small1.html,4
1548273881028,5751,HTTP Request medium2,200,Thread Group traccia1 misto 1-27,true,1018167,126,http://192.168.1.118/medium2.html,4
1548273886731,75,HTTP Request small1,200,Thread Group traccia1 misto 1-10,true,25314,125,http://192.168.1.118/small1.html,4
1548273874971,11879,HTTP Request big1,200,Thread Group traccia1 misto 1-4,true,2035951,123,http://192.168.1.118/big1.html,3
1548273884082,2895,HTTP Request medium1,200,Thread Group traccia1 misto 1-23,true,500266,126,http://192.168.1.118/medium1.html,4
1548273887024,18,HTTP Request small1,200,Thread Group traccia1 misto 1-19,true,25314,125,http://192.168.1.118/small1.html,3
1548273875439,11641,HTTP Request big1,200,Thread Group traccia1 misto 1-3,true,2035951,123,http://192.168.1.118/big1.html,4
1548273882448,5609,HTTP Request medium2,200,Thread Group traccia1 misto 1-20,true,1018167,126,http://192.168.1.118/medium2.html,3
1548273885372,2829,HTTP Request medium1,200,Thread Group traccia1 misto 1-16,true,500266,126,http://192.168.1.118/medium1.html,4
1548273888201,111,HTTP Request small1,200,Thread Group traccia1 misto 1-16,true,25314,125,http://192.168.1.118/small1.html,4
1548273877096,11332,HTTP Request big1,200,Thread Group traccia1 misto 1-13,true,2035951,123,http://192.168.1.118/big1.html,5
1548273888701,9,HTTP Request small1,200,Thread Group traccia1 misto 1-16,true,25314,125,http://192.168.1.118/small1.html,4
1548273888427,514,HTTP Request small2,200,Thread Group traccia1 misto 1-13,true,100309,125,http://192.168.1.118/small2.html,4
1548273886375,2696,HTTP Request medium1,200,Thread Group traccia1 misto 1-2,true,500266,126,http://192.168.1.118/medium1.html,4
1548273883493,5616,HTTP Request medium2,200,Thread Group traccia1 misto 1-1,true,1018167,126,http://192.168.1.118/medium2.html,4
1548273883654,5667,HTTP Request medium2,200,Thread Group traccia1 misto 1-7,true,1018167,126,http://192.168.1.118/medium2.html,4
1548273877953,11418,HTTP Request big1,200,Thread Group traccia1 misto 1-22,true,2035951,123,http://192.168.1.118/big1.html,4
1548273886513,2883,HTTP Request medium1,200,Thread Group traccia1 misto 1-15,true,500266,126,http://192.168.1.118/medium1.html,4
1548273886850,2662,HTTP Request medium1,200,Thread Group traccia1 misto 1-4,true,500266,126,http://192.168.1.118/medium1.html,5
1548273889071,524,HTTP Request small2,200,Thread Group traccia1 misto 1-2,true,100309,125,http://192.168.1.118/small2.html,5
1548273886778,2834,HTTP Request medium1,200,Thread Group traccia1 misto 1-27,true,500266,126,http://192.168.1.118/medium1.html,4
1548273886976,2722,HTTP Request medium1,200,Thread Group traccia1 misto 1-23,true,500266,126,http://192.168.1.118/medium1.html,4
1548273889612,155,HTTP Request small1,200,Thread Group traccia1 misto 1-27,true,25314,125,http://192.168.1.118/small1.html,4
1548273889512,594,HTTP Request small2,200,Thread Group traccia1 misto 1-4,true,100309,125,http://192.168.1.118/small2.html,4
1548273889595,598,HTTP Request small2,200,Thread Group traccia1 misto 1-2,true,100309,125,http://192.168.1.118/small2.html,4
1548273884695,5557,HTTP Request medium2,200,Thread Group traccia1 misto 1-8,true,1018167,126,http://192.168.1.118/medium2.html,5
1548273879196,11266,HTTP Request big1,200,Thread Group traccia1 misto 1-6,true,2035951,123,http://192.168.1.118/big1.html,4
1548273890193,504,HTTP Request small2,200,Thread Group traccia1 misto 1-2,true,100309,125,http://192.168.1.118/small2.html,4
1548273888057,2674,HTTP Request medium1,200,Thread Group traccia1 misto 1-20,true,500266,126,http://192.168.1.118/medium1.html,4
1548273890732,8,HTTP Request small1,200,Thread Group traccia1 misto 1-20,true,25314,125,http://192.168.1.118/small1.html,4
1548273890251,511,HTTP Request small2,200,Thread Group traccia1 misto 1-8,true,100309,125,http://192.168.1.118/small2.html,6
1548273890697,119,HTTP Request small1,200,Thread Group traccia1 misto 1-2,true,25314,125,http://192.168.1.118/small1.html,4
1548273879530,11455,HTTP Request big1,200,Thread Group traccia1 misto 1-30,true,2035951,123,http://192.168.1.118/big1.html,4
1548273890984,53,HTTP Request small1,200,Thread Group traccia1 misto 1-30,true,25314,125,http://192.168.1.118/small1.html,4
1548273885353,5754,HTTP Request medium2,200,Thread Group traccia1 misto 1-26,true,1018167,126,http://192.168.1.118/medium2.html,4
1548273891106,90,HTTP Request small1,200,Thread Group traccia1 misto 1-26,true,25314,125,http://192.168.1.118/small1.html,4
1548273885625,5672,HTTP Request medium2,200,Thread Group traccia1 misto 1-25,true,1018167,126,http://192.168.1.118/medium2.html,4
1548273880063,11423,HTTP Request big1,200,Thread Group traccia1 misto 1-21,true,2035951,123,http://192.168.1.118/big1.html,4
1548273880078,11495,HTTP Request big1,200,Thread Group traccia1 misto 1-28,true,2035951,123,http://192.168.1.118/big1.html,5
1548273880381,11298,HTTP Request big1,200,Thread Group traccia1 misto 1-5,true,2035951,123,http://192.168.1.118/big1.html,4
1548273885897,5831,HTTP Request medium2,200,Thread Group traccia1 misto 1-11,true,1018167,126,http://192.168.1.118/medium2.html,4
1548273891678,99,HTTP Request small1,200,Thread Group traccia1 misto 1-5,true,25314,125,http://192.168.1.118/small1.html,4
1548273891729,77,HTTP Request small1,200,Thread Group traccia1 misto 1-11,true,25314,125,http://192.168.1.118/small1.html,3
1548273891573,476,HTTP Request small2,200,Thread Group traccia1 misto 1-28,true,100309,125,http://192.168.1.118/small2.html,4
1548273889699,2833,HTTP Request medium1,200,Thread Group traccia1 misto 1-23,true,500266,126,http://192.168.1.118/medium1.html,3
1548273887231,5462,HTTP Request medium2,200,Thread Group traccia1 misto 1-10,true,1018167,126,http://192.168.1.118/medium2.html,4
1548273887524,5599,HTTP Request medium2,200,Thread Group traccia1 misto 1-19,true,1018167,126,http://192.168.1.118/medium2.html,4
1548273892693,605,HTTP Request small2,200,Thread Group traccia1 misto 1-10,true,100309,125,http://192.168.1.118/small2.html,5
