timeStamp,elapsed,label,threadName,success,bytes,sentBytes,URL,Latency
1548773941757,343,small1 50 thread,50 thread 11-12,true,25314,129,http://raspberrypi.local/small1.html,339
1548773941787,349,small1 50 thread,50 thread 11-34,true,25314,129,http://raspberrypi.local/small1.html,209
1548773941780,375,small1 50 thread,50 thread 11-27,true,25314,129,http://raspberrypi.local/small1.html,87
1548773941773,432,small1 50 thread,50 thread 11-22,true,25314,129,http://raspberrypi.local/small1.html,64
1548773941764,508,small1 50 thread,50 thread 11-16,true,25314,129,http://raspberrypi.local/small1.html,33
1548773941769,891,small2 50 thread,50 thread 11-20,true,100309,129,http://raspberrypi.local/small2.html,211
1548773941790,908,small2 50 thread,50 thread 11-37,true,100309,129,http://raspberrypi.local/small2.html,157
1548773941800,919,small2 50 thread,50 thread 11-43,true,100309,129,http://raspberrypi.local/small2.html,206
1548773941751,1081,small2 50 thread,50 thread 11-11,true,100309,129,http://raspberrypi.local/small2.html,285
1548773941772,1104,small2 50 thread,50 thread 11-21,true,100309,129,http://raspberrypi.local/small2.html,54
1548773941759,1133,small2 50 thread,50 thread 11-13,true,100309,129,http://raspberrypi.local/small2.html,283
1548773941804,1190,small2 50 thread,50 thread 11-46,true,100309,129,http://raspberrypi.local/small2.html,722
1548773941806,2694,small2 50 thread,50 thread 11-47,true,100309,129,http://raspberrypi.local/small2.html,1785
1548773941808,3071,small1 50 thread,50 thread 11-49,true,25314,129,http://raspberrypi.local/small1.html,2953
1548773941800,3373,medium1 50 thread,50 thread 11-42,true,500266,130,http://raspberrypi.local/medium1.html,128
1548773941797,3457,medium1 50 thread,50 thread 11-40,true,500266,130,http://raspberrypi.local/medium1.html,121
1548773941748,3525,medium1 50 thread,50 thread 11-9,true,500266,130,http://raspberrypi.local/medium1.html,242
1548773941783,3587,medium1 50 thread,50 thread 11-31,true,500266,130,http://raspberrypi.local/medium1.html,94
1548773941796,3578,medium1 50 thread,50 thread 11-39,true,500266,130,http://raspberrypi.local/medium1.html,204
1548773941792,3638,medium1 50 thread,50 thread 11-38,true,500266,130,http://raspberrypi.local/medium1.html,116
1548773941785,3661,medium1 50 thread,50 thread 11-33,true,500266,130,http://raspberrypi.local/medium1.html,102
1548773941744,3741,medium1 50 thread,50 thread 11-4,true,500266,130,http://raspberrypi.local/medium1.html,13
1548773941776,3732,medium1 50 thread,50 thread 11-25,true,500266,130,http://raspberrypi.local/medium1.html,173
1548773941768,3778,medium1 50 thread,50 thread 11-19,true,500266,130,http://raspberrypi.local/medium1.html,48
1548773941812,3801,small2 50 thread,50 thread 11-50,true,100309,129,http://raspberrypi.local/small2.html,3073
1548773941803,5866,medium2 50 thread,50 thread 11-44,true,1018167,130,http://raspberrypi.local/medium2.html,274
1548773941777,5913,medium2 50 thread,50 thread 11-26,true,1018167,130,http://raspberrypi.local/medium2.html,80
1548773941747,5951,medium2 50 thread,50 thread 11-6,true,1018167,130,http://raspberrypi.local/medium2.html,239
1548773941803,5935,medium2 50 thread,50 thread 11-45,true,1018167,130,http://raspberrypi.local/medium2.html,135
1548773941761,6182,medium2 50 thread,50 thread 11-15,true,1018167,130,http://raspberrypi.local/medium2.html,29
1548773941782,6288,medium2 50 thread,50 thread 11-30,true,1018167,130,http://raspberrypi.local/medium2.html,177
1548773947799,285,small1 50 thread,50 thread 11-42,true,25314,129,http://raspberrypi.local/small1.html,70
1548773941740,6357,medium2 50 thread,50 thread 11-1,true,1018167,130,http://raspberrypi.local/medium2.html,237
1548773941742,6377,medium2 50 thread,50 thread 11-3,true,1018167,130,http://raspberrypi.local/medium2.html,284
1548773947802,363,small1 50 thread,50 thread 11-45,true,25314,129,http://raspberrypi.local/small1.html,74
1548773948096,148,small1 50 thread,50 thread 11-1,true,25314,129,http://raspberrypi.local/small1.html,4
1548773947767,534,small1 50 thread,50 thread 11-19,true,25314,129,http://raspberrypi.local/small1.html,130
1548773947767,1101,small2 50 thread,50 thread 11-20,true,100309,129,http://raspberrypi.local/small2.html,194
1548773947775,1101,small2 50 thread,50 thread 11-25,true,100309,129,http://raspberrypi.local/small2.html,54
1548773947763,1126,small2 50 thread,50 thread 11-16,true,100309,129,http://raspberrypi.local/small2.html,153
1548773947803,1211,small2 50 thread,50 thread 11-46,true,100309,129,http://raspberrypi.local/small2.html,79
1548773947805,1219,small2 50 thread,50 thread 11-47,true,100309,129,http://raspberrypi.local/small2.html,107
1548773947802,4145,medium1 50 thread,50 thread 11-44,true,500266,130,http://raspberrypi.local/medium1.html,70
1548773947750,4220,medium1 50 thread,50 thread 11-11,true,500266,130,http://raspberrypi.local/medium1.html,304
1548773947757,4225,medium1 50 thread,50 thread 11-13,true,500266,130,http://raspberrypi.local/medium1.html,259
1548773953803,113,small1 50 thread,50 thread 11-46,true,25314,129,http://raspberrypi.local/small1.html,30
1548773953757,821,small2 50 thread,50 thread 11-13,true,100309,129,http://raspberrypi.local/small2.html,4
1548773953801,844,small2 50 thread,50 thread 11-45,true,100309,129,http://raspberrypi.local/small2.html,8
1548773953767,979,small2 50 thread,50 thread 11-19,true,100309,129,http://raspberrypi.local/small2.html,6
1548773947747,8042,medium2 50 thread,50 thread 11-9,true,1018167,130,http://raspberrypi.local/medium2.html,75
1548773947743,8165,medium2 50 thread,50 thread 11-4,true,1018167,130,http://raspberrypi.local/medium2.html,259
1548773947776,8271,medium2 50 thread,50 thread 11-26,true,1018167,130,http://raspberrypi.local/medium2.html,60
1548773947795,8272,medium2 50 thread,50 thread 11-39,true,1018167,130,http://raspberrypi.local/medium2.html,63
1548773947755,8373,medium2 50 thread,50 thread 11-12,true,1018167,130,http://raspberrypi.local/medium2.html,8
1548773947770,8397,medium2 50 thread,50 thread 11-21,true,1018167,130,http://raspberrypi.local/medium2.html,194
1548773941767,14419,big1 50 thread,50 thread 11-18,true,2035951,127,http://raspberrypi.local/big1.html,200
1548773941747,14470,big1 50 thread,50 thread 11-8,true,2035951,127,http://raspberrypi.local/big1.html,17
1548773947790,8438,medium2 50 thread,50 thread 11-38,true,1018167,130,http://raspberrypi.local/medium2.html,66
1548773947778,8480,medium2 50 thread,50 thread 11-27,true,1018167,130,http://raspberrypi.local/medium2.html,62
1548773941789,14592,big1 50 thread,50 thread 11-36,true,2035951,127,http://raspberrypi.local/big1.html,180
1548773947744,8713,medium2 50 thread,50 thread 11-6,true,1018167,130,http://raspberrypi.local/medium2.html,262
1548773941742,14732,big1 50 thread,50 thread 11-2,true,2035951,127,http://raspberrypi.local/big1.html,12
1548773956457,68,small1 50 thread,50 thread 11-6,true,25314,129,http://raspberrypi.local/small1.html,4
1548773941784,14834,big1 50 thread,50 thread 11-32,true,2035951,127,http://raspberrypi.local/big1.html,173
1548773941767,14899,big1 50 thread,50 thread 11-17,true,2035951,127,http://raspberrypi.local/big1.html,44
1548773941748,14944,big1 50 thread,50 thread 11-7,true,2035951,127,http://raspberrypi.local/big1.html,19
1548773955908,1006,small2 50 thread,50 thread 11-4,true,100309,129,http://raspberrypi.local/small2.html,4
1548773956129,853,small2 50 thread,50 thread 11-12,true,100309,129,http://raspberrypi.local/small2.html,3
1548773956068,917,small2 50 thread,50 thread 11-39,true,100309,129,http://raspberrypi.local/small2.html,3
1548773956473,686,small2 50 thread,50 thread 11-2,true,100309,129,http://raspberrypi.local/small2.html,4
1548773956665,638,small2 50 thread,50 thread 11-17,true,100309,129,http://raspberrypi.local/small2.html,4
1548773953802,4271,medium1 50 thread,50 thread 11-44,true,500266,130,http://raspberrypi.local/medium1.html,14
1548773953775,4357,medium1 50 thread,50 thread 11-25,true,500266,130,http://raspberrypi.local/medium1.html,5
1548773953799,4344,medium1 50 thread,50 thread 11-42,true,500266,130,http://raspberrypi.local/medium1.html,26
1548773953804,4493,medium1 50 thread,50 thread 11-47,true,500266,130,http://raspberrypi.local/medium1.html,32
1548773956618,3274,medium1 50 thread,50 thread 11-32,true,500266,130,http://raspberrypi.local/medium1.html,3
1548773959767,137,small1 50 thread,50 thread 11-19,true,25314,129,http://raspberrypi.local/small1.html,4
1548773956168,3780,medium1 50 thread,50 thread 11-21,true,500266,130,http://raspberrypi.local/medium1.html,3
1548773956228,3777,medium1 50 thread,50 thread 11-38,true,500266,130,http://raspberrypi.local/medium1.html,4
1548773959799,520,small2 50 thread,50 thread 11-42,true,100309,129,http://raspberrypi.local/small2.html,10
1548773959805,596,small2 50 thread,50 thread 11-47,true,100309,129,http://raspberrypi.local/small2.html,30
1548773954096,7674,medium2 50 thread,50 thread 11-1,true,1018167,130,http://raspberrypi.local/medium2.html,3
1548773961909,76,small1 50 thread,50 thread 11-4,true,25314,129,http://raspberrypi.local/small1.html,5
1548773962618,9,small1 50 thread,50 thread 11-32,true,25314,129,http://raspberrypi.local/small1.html,4
1548773962665,169,small1 50 thread,50 thread 11-17,true,25314,129,http://raspberrypi.local/small1.html,4
1548773962457,731,small2 50 thread,50 thread 11-6,true,100309,129,http://raspberrypi.local/small2.html,4
1548773947942,15577,big1 50 thread,50 thread 11-15,true,2035951,127,http://raspberrypi.local/big1.html,4
1548773947795,15772,big1 50 thread,50 thread 11-40,true,2035951,127,http://raspberrypi.local/big1.html,84
1548773959775,3806,medium1 50 thread,50 thread 11-25,true,500266,130,http://raspberrypi.local/medium1.html,4
1548773959802,3893,medium1 50 thread,50 thread 11-45,true,500266,130,http://raspberrypi.local/medium1.html,14
1548773947807,16073,big1 50 thread,50 thread 11-49,true,2035951,127,http://raspberrypi.local/big1.html,79
1548773956380,7555,medium2 50 thread,50 thread 11-36,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548773947810,16143,big1 50 thread,50 thread 11-50,true,2035951,127,http://raspberrypi.local/big1.html,80
1548773948069,16022,big1 50 thread,50 thread 11-30,true,2035951,127,http://raspberrypi.local/big1.html,3
1548773964091,9,small1 50 thread,50 thread 11-30,true,25314,129,http://raspberrypi.local/small1.html,4
1548773947784,16381,big1 50 thread,50 thread 11-33,true,2035951,127,http://raspberrypi.local/big1.html,64
1548773948119,16075,big1 50 thread,50 thread 11-3,true,2035951,127,http://raspberrypi.local/big1.html,3
1548773964165,129,small1 50 thread,50 thread 11-33,true,25314,129,http://raspberrypi.local/small1.html,4
1548773965774,170,small1 50 thread,50 thread 11-25,true,25314,129,http://raspberrypi.local/small1.html,6
1548773959802,7620,medium2 50 thread,50 thread 11-44,true,1018167,130,http://raspberrypi.local/medium2.html,22
1548773959802,7805,medium2 50 thread,50 thread 11-46,true,1018167,130,http://raspberrypi.local/medium2.html,26
1548773963954,3759,medium1 50 thread,50 thread 11-50,true,500266,130,http://raspberrypi.local/medium1.html,4
1548773967909,602,small2 50 thread,50 thread 11-4,true,100309,129,http://raspberrypi.local/small2.html,4
1548773968457,102,small1 50 thread,50 thread 11-6,true,25314,129,http://raspberrypi.local/small1.html,4
1548773968618,9,small1 50 thread,50 thread 11-32,true,25314,129,http://raspberrypi.local/small1.html,4
1548773965767,4009,medium1 50 thread,50 thread 11-19,true,500266,130,http://raspberrypi.local/medium1.html,5
1548773953768,16072,big1 50 thread,50 thread 11-20,true,2035951,127,http://raspberrypi.local/big1.html,13
1548773953750,16121,big1 50 thread,50 thread 11-11,true,2035951,127,http://raspberrypi.local/big1.html,4
1548773953763,16563,big1 50 thread,50 thread 11-16,true,2035951,127,http://raspberrypi.local/big1.html,4
1548773962129,8279,medium2 50 thread,50 thread 11-12,true,1018167,130,http://raspberrypi.local/medium2.html,5
1548773970326,128,small1 50 thread,50 thread 11-16,true,25314,129,http://raspberrypi.local/small1.html,4
1548773963568,8166,medium2 50 thread,50 thread 11-40,true,1018167,130,http://raspberrypi.local/medium2.html,3
1548773971767,44,small1 50 thread,50 thread 11-19,true,25314,129,http://raspberrypi.local/small1.html,4
1548773956047,15839,big1 50 thread,50 thread 11-26,true,2035951,127,http://raspberrypi.local/big1.html,4
1548773971887,8,small1 50 thread,50 thread 11-26,true,25314,129,http://raspberrypi.local/small1.html,3
1548773956186,15775,big1 50 thread,50 thread 11-18,true,2035951,127,http://raspberrypi.local/big1.html,4
1548773971734,645,small2 50 thread,50 thread 11-40,true,100309,129,http://raspberrypi.local/small2.html,4
1548773971775,908,small2 50 thread,50 thread 11-25,true,100309,129,http://raspberrypi.local/small2.html,4
1548773969871,4147,medium1 50 thread,50 thread 11-11,true,500266,130,http://raspberrypi.local/medium1.html,4
1548773970409,4104,medium1 50 thread,50 thread 11-12,true,500266,130,http://raspberrypi.local/medium1.html,4
1548773967422,8039,medium2 50 thread,50 thread 11-44,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548773967608,8218,medium2 50 thread,50 thread 11-46,true,1018167,130,http://raspberrypi.local/medium2.html,13
1548773959757,16370,big1 50 thread,50 thread 11-13,true,2035951,127,http://raspberrypi.local/big1.html,4
1548773975462,890,small2 50 thread,50 thread 11-44,true,100309,129,http://raspberrypi.local/small2.html,4
1548773968664,8184,medium2 50 thread,50 thread 11-17,true,1018167,130,http://raspberrypi.local/medium2.html,5
1548773976127,946,small2 50 thread,50 thread 11-13,true,100309,129,http://raspberrypi.local/small2.html,4
1548773976326,837,small2 50 thread,50 thread 11-16,true,100309,129,http://raspberrypi.local/small2.html,3
1548773962168,16295,big1 50 thread,50 thread 11-21,true,2035951,127,http://raspberrypi.local/big1.html,4
1548773969954,8606,medium2 50 thread,50 thread 11-50,true,1018167,130,http://raspberrypi.local/medium2.html,4
1548773961770,16807,big1 50 thread,50 thread 11-1,true,2035951,127,http://raspberrypi.local/big1.html,4
1548773977888,922,small2 50 thread,50 thread 11-26,true,100309,129,http://raspberrypi.local/small2.html,3
1548773941750,37515,big2 50 thread,50 thread 11-10,true,4977620,127,http://raspberrypi.local/big2.html,330
1548773941799,37711,big2 50 thread,50 thread 11-41,true,4977620,127,http://raspberrypi.local/big2.html,211
1548773941775,37763,big2 50 thread,50 thread 11-24,true,4977620,127,http://raspberrypi.local/big2.html,72
1548773941779,37999,big2 50 thread,50 thread 11-28,true,4977620,127,http://raspberrypi.local/big2.html,163
1548773941788,38089,big2 50 thread,50 thread 11-35,true,4977620,127,http://raspberrypi.local/big2.html,110
1548773941780,38107,big2 50 thread,50 thread 11-29,true,4977620,127,http://raspberrypi.local/big2.html,93
1548773941759,38217,big2 50 thread,50 thread 11-14,true,4977620,127,http://raspberrypi.local/big2.html,36
1548773979778,213,small1 50 thread,50 thread 11-28,true,25314,129,http://raspberrypi.local/small1.html,4
1548773963880,16480,big1 50 thread,50 thread 11-49,true,2035951,127,http://raspberrypi.local/big1.html,4
1548773979511,937,small2 50 thread,50 thread 11-41,true,100309,129,http://raspberrypi.local/small2.html,5
1548773964195,16292,big1 50 thread,50 thread 11-3,true,2035951,127,http://raspberrypi.local/big1.html,4
1548773941744,38775,big2 50 thread,50 thread 11-5,true,4977620,127,http://raspberrypi.local/big2.html,278
1548773963935,16634,big1 50 thread,50 thread 11-36,true,2035951,127,http://raspberrypi.local/big1.html,4
1548773979878,801,small2 50 thread,50 thread 11-35,true,100309,129,http://raspberrypi.local/small2.html,4
1548773941774,39054,big2 50 thread,50 thread 11-23,true,4977620,127,http://raspberrypi.local/big2.html,65
1548773976849,4472,medium1 50 thread,50 thread 11-17,true,500266,130,http://raspberrypi.local/medium1.html,4
1548773941806,39768,big2 50 thread,50 thread 11-48,true,4977620,127,http://raspberrypi.local/big2.html,1597
1548773981463,794,small2 50 thread,50 thread 11-44,true,100309,129,http://raspberrypi.local/small2.html,5
1548773982850,10,small1 50 thread,50 thread 11-17,true,25314,129,http://raspberrypi.local/small1.html,5
1548773965801,17108,big1 50 thread,50 thread 11-45,true,2035951,127,http://raspberrypi.local/big1.html,4
