timeStamp,elapsed,label,threadName,success,bytes,sentBytes,URL,Latency
1548927556834,2760,big1 8 thread,8 thread 1-2,true,2035951,127,http://raspberrypi.local/big1.html,10
1548927556849,2756,big1 8 thread,8 thread 1-5,true,2035951,127,http://raspberrypi.local/big1.html,5
1548927556838,2777,big1 8 thread,8 thread 1-3,true,2035951,127,http://raspberrypi.local/big1.html,10
1548927556840,2788,big1 8 thread,8 thread 1-4,true,2035951,127,http://raspberrypi.local/big1.html,45
1548927556856,2775,big1 8 thread,8 thread 1-6,true,2035951,127,http://raspberrypi.local/big1.html,9
1548927556831,4209,big2 8 thread,8 thread 1-1,true,4977620,127,http://raspberrypi.local/big2.html,4
1548927556859,4210,big2 8 thread,8 thread 1-7,true,4977620,127,http://raspberrypi.local/big2.html,15
1548927556865,4206,big2 8 thread,8 thread 1-8,true,4977620,127,http://raspberrypi.local/big2.html,17
1548927562831,2801,big1 8 thread,8 thread 1-1,true,2035951,127,http://raspberrypi.local/big1.html,32
1548927562837,2836,big1 8 thread,8 thread 1-3,true,2035951,127,http://raspberrypi.local/big1.html,19
1548927562839,5568,big2 8 thread,8 thread 1-4,true,4977620,127,http://raspberrypi.local/big2.html,7
1548927562858,5587,big2 8 thread,8 thread 1-7,true,4977620,127,http://raspberrypi.local/big2.html,26
1548927562865,5596,big2 8 thread,8 thread 1-8,true,4977620,127,http://raspberrypi.local/big2.html,30
1548927562855,5614,big2 8 thread,8 thread 1-6,true,4977620,127,http://raspberrypi.local/big2.html,19
1548927562848,5649,big2 8 thread,8 thread 1-5,true,4977620,127,http://raspberrypi.local/big2.html,57
1548927562834,5669,big2 8 thread,8 thread 1-2,true,4977620,127,http://raspberrypi.local/big2.html,31
1548927568837,2676,big1 8 thread,8 thread 1-3,true,2035951,127,http://raspberrypi.local/big1.html,6
1548927568834,2718,big1 8 thread,8 thread 1-2,true,2035951,127,http://raspberrypi.local/big1.html,49
1548927568864,2705,big1 8 thread,8 thread 1-8,true,2035951,127,http://raspberrypi.local/big1.html,4
1548927568830,5030,big2 8 thread,8 thread 1-1,true,4977620,127,http://raspberrypi.local/big2.html,4
1548927568840,5051,big2 8 thread,8 thread 1-4,true,4977620,127,http://raspberrypi.local/big2.html,7
1548927568858,5063,big2 8 thread,8 thread 1-7,true,4977620,127,http://raspberrypi.local/big2.html,15
1548927568849,5098,big2 8 thread,8 thread 1-5,true,4977620,127,http://raspberrypi.local/big2.html,4
1548927568855,5092,big2 8 thread,8 thread 1-6,true,4977620,127,http://raspberrypi.local/big2.html,16
1548927574855,2706,big1 8 thread,8 thread 1-6,true,2035951,127,http://raspberrypi.local/big1.html,18
1548927574833,2784,big1 8 thread,8 thread 1-2,true,2035951,127,http://raspberrypi.local/big1.html,4
1548927574839,5492,big2 8 thread,8 thread 1-4,true,4977620,127,http://raspberrypi.local/big2.html,5
1548927574864,5495,big2 8 thread,8 thread 1-8,true,4977620,127,http://raspberrypi.local/big2.html,4
1548927574848,5522,big2 8 thread,8 thread 1-5,true,4977620,127,http://raspberrypi.local/big2.html,4
1548927574859,5561,big2 8 thread,8 thread 1-7,true,4977620,127,http://raspberrypi.local/big2.html,4
1548927574830,5595,big2 8 thread,8 thread 1-1,true,4977620,127,http://raspberrypi.local/big2.html,27
1548927574838,5588,big2 8 thread,8 thread 1-3,true,4977620,127,http://raspberrypi.local/big2.html,16
1548927580831,2710,big1 8 thread,8 thread 1-1,true,2035951,127,http://raspberrypi.local/big1.html,51
1548927580833,2743,big1 8 thread,8 thread 1-2,true,2035951,127,http://raspberrypi.local/big1.html,4
1548927580859,5532,big2 8 thread,8 thread 1-7,true,4977620,127,http://raspberrypi.local/big2.html,9
1548927580856,5541,big2 8 thread,8 thread 1-6,true,4977620,127,http://raspberrypi.local/big2.html,7
1548927580837,5573,big2 8 thread,8 thread 1-3,true,4977620,127,http://raspberrypi.local/big2.html,48
1548927580840,5578,big2 8 thread,8 thread 1-4,true,4977620,127,http://raspberrypi.local/big2.html,3
1548927580864,5566,big2 8 thread,8 thread 1-8,true,4977620,127,http://raspberrypi.local/big2.html,9
1548927580848,5584,big2 8 thread,8 thread 1-5,true,4977620,127,http://raspberrypi.local/big2.html,5
1548927586833,2661,big1 8 thread,8 thread 1-2,true,2035951,127,http://raspberrypi.local/big1.html,7
1548927586837,2672,big1 8 thread,8 thread 1-3,true,2035951,127,http://raspberrypi.local/big1.html,7
1548927586848,2733,big1 8 thread,8 thread 1-5,true,2035951,127,http://raspberrypi.local/big1.html,5
1548927586840,2754,big1 8 thread,8 thread 1-4,true,2035951,127,http://raspberrypi.local/big1.html,10
1548927586830,2767,big1 8 thread,8 thread 1-1,true,2035951,127,http://raspberrypi.local/big1.html,4
1548927586865,4121,big2 8 thread,8 thread 1-8,true,4977620,127,http://raspberrypi.local/big2.html,5
1548927586858,4133,big2 8 thread,8 thread 1-7,true,4977620,127,http://raspberrypi.local/big2.html,5
1548927586855,4138,big2 8 thread,8 thread 1-6,true,4977620,127,http://raspberrypi.local/big2.html,9
1548927592864,2634,big1 8 thread,8 thread 1-8,true,2035951,127,http://raspberrypi.local/big1.html,29
1548927592848,2656,big1 8 thread,8 thread 1-5,true,2035951,127,http://raspberrypi.local/big1.html,5
1548927592834,2687,big1 8 thread,8 thread 1-2,true,2035951,127,http://raspberrypi.local/big1.html,4
1548927592837,2708,big1 8 thread,8 thread 1-3,true,2035951,127,http://raspberrypi.local/big1.html,25
1548927592855,2724,big1 8 thread,8 thread 1-6,true,2035951,127,http://raspberrypi.local/big1.html,18
