timeStamp,elapsed,label,threadName,success,bytes,sentBytes,URL,Latency
1549013719741,331,small1 205 thread,280 thread 1-58,true,25314,129,http://raspberrypi.local/small1.html,318
1549013719717,357,small1 205 thread,280 thread 1-45,true,25314,129,http://raspberrypi.local/small1.html,342
1549013719741,342,small1 205 thread,280 thread 1-34,true,25314,129,http://raspberrypi.local/small1.html,318
1549013719741,346,small1 205 thread,280 thread 1-70,true,25314,129,http://raspberrypi.local/small1.html,318
1549013719741,369,small2 205 thread,280 thread 1-36,true,100309,129,http://raspberrypi.local/small2.html,322
1549013719850,1018,small1 205 thread,280 thread 1-92,true,25314,129,http://raspberrypi.local/small1.html,1013
1549013719791,2103,small1 205 thread,280 thread 1-81,true,25314,129,http://raspberrypi.local/small1.html,2091
1549013719880,2017,small1 205 thread,280 thread 1-98,true,25314,129,http://raspberrypi.local/small1.html,2004
1549013719740,3217,small1 205 thread,280 thread 1-28,true,25314,129,http://raspberrypi.local/small1.html,3172
1549013719739,3231,small2 205 thread,280 thread 1-20,true,100309,129,http://raspberrypi.local/small2.html,3143
1549013719747,3234,small2 205 thread,280 thread 1-65,true,100309,129,http://raspberrypi.local/small2.html,3178
1549013719717,3276,small2 205 thread,280 thread 1-26,true,100309,129,http://raspberrypi.local/small2.html,3221
1549013719748,4258,small1 205 thread,280 thread 1-44,true,25314,129,http://raspberrypi.local/small1.html,4234
1549013719734,4377,small2 205 thread,280 thread 1-51,true,100309,129,http://raspberrypi.local/small2.html,4279
1549013719759,4357,small1 205 thread,280 thread 1-32,true,25314,129,http://raspberrypi.local/small1.html,4283
1549013719734,4415,small2 205 thread,280 thread 1-52,true,100309,129,http://raspberrypi.local/small2.html,4263
1549013719835,4322,small2 205 thread,280 thread 1-86,true,100309,129,http://raspberrypi.local/small2.html,4209
1549013719739,4446,small2 205 thread,280 thread 1-31,true,100309,129,http://raspberrypi.local/small2.html,4375
1549013719803,4395,small2 205 thread,280 thread 1-78,true,100309,129,http://raspberrypi.local/small2.html,4319
1549013719777,4424,small2 205 thread,280 thread 1-67,true,100309,129,http://raspberrypi.local/small2.html,4363
1549013719759,5417,small1 205 thread,280 thread 1-2,true,25314,129,http://raspberrypi.local/small1.html,5388
1549013719824,5374,small1 205 thread,280 thread 1-87,true,25314,129,http://raspberrypi.local/small1.html,5369
1549013719805,5397,small1 205 thread,280 thread 1-84,true,25314,129,http://raspberrypi.local/small1.html,5374
1549013719748,5521,small1 205 thread,280 thread 1-48,true,25314,129,http://raspberrypi.local/small1.html,5516
1549013719889,5422,small1 205 thread,280 thread 1-100,true,25314,129,http://raspberrypi.local/small1.html,5390
1549013719897,5421,small1 205 thread,280 thread 1-102,true,25314,129,http://raspberrypi.local/small1.html,5417
1549013719806,5531,small2 205 thread,280 thread 1-83,true,100309,129,http://raspberrypi.local/small2.html,5404
1549013719811,5598,small1 205 thread,280 thread 1-85,true,25314,129,http://raspberrypi.local/small1.html,5571
1549013719758,5666,small1 205 thread,280 thread 1-73,true,25314,129,http://raspberrypi.local/small1.html,5637
1549013719861,5583,small1 205 thread,280 thread 1-94,true,25314,129,http://raspberrypi.local/small1.html,5527
1549013719740,5720,small2 205 thread,280 thread 1-8,true,100309,129,http://raspberrypi.local/small2.html,5600
1549013719760,5725,small1 205 thread,280 thread 1-24,true,25314,129,http://raspberrypi.local/small1.html,5691
1549013719839,5650,small2 205 thread,280 thread 1-90,true,100309,129,http://raspberrypi.local/small2.html,5464
1549013719757,5810,small1 205 thread,280 thread 1-3,true,25314,129,http://raspberrypi.local/small1.html,5716
1549013719936,5718,small1 205 thread,280 thread 1-107,true,25314,129,http://raspberrypi.local/small1.html,5565
