timeStamp,elapsed,label,threadName,success,bytes,sentBytes,URL,Latency
1548773632739,142,small1 45 thread,45 thread 10-27,true,25314,129,http://raspberrypi.local/small1.html,137
1548773632717,195,small1 45 thread,45 thread 10-11,true,25314,129,http://raspberrypi.local/small1.html,190
1548773632719,291,small1 45 thread,45 thread 10-14,true,25314,129,http://raspberrypi.local/small1.html,218
1548773632753,269,small1 45 thread,45 thread 10-37,true,25314,129,http://raspberrypi.local/small1.html,78
1548773632715,688,small2 45 thread,45 thread 10-9,true,100309,129,http://raspberrypi.local/small2.html,199
1548773632728,685,small2 45 thread,45 thread 10-20,true,100309,129,http://raspberrypi.local/small2.html,138
1548773632730,734,small2 45 thread,45 thread 10-23,true,100309,129,http://raspberrypi.local/small2.html,126
1548773632720,794,small2 45 thread,45 thread 10-15,true,100309,129,http://raspberrypi.local/small2.html,39
1548773632752,772,small2 45 thread,45 thread 10-38,true,100309,129,http://raspberrypi.local/small2.html,75
1548773632726,828,small2 45 thread,45 thread 10-18,true,100309,129,http://raspberrypi.local/small2.html,57
1548773632752,817,small2 45 thread,45 thread 10-36,true,100309,129,http://raspberrypi.local/small2.html,65
1548773632713,882,small2 45 thread,45 thread 10-8,true,100309,129,http://raspberrypi.local/small2.html,233
1548773632756,2442,small2 45 thread,45 thread 10-41,true,100309,129,http://raspberrypi.local/small2.html,1598
1548773632730,2626,medium1 45 thread,45 thread 10-22,true,500266,130,http://raspberrypi.local/medium1.html,53
1548773632711,2681,medium1 45 thread,45 thread 10-5,true,500266,130,http://raspberrypi.local/medium1.html,14
1548773632740,2686,medium1 45 thread,45 thread 10-28,true,500266,130,http://raspberrypi.local/medium1.html,124
1548773632731,2699,medium1 45 thread,45 thread 10-24,true,500266,130,http://raspberrypi.local/medium1.html,226
1548773632728,2746,medium1 45 thread,45 thread 10-21,true,500266,130,http://raspberrypi.local/medium1.html,55
1548773632741,2794,medium1 45 thread,45 thread 10-30,true,500266,130,http://raspberrypi.local/medium1.html,156
1548773632712,2843,medium1 45 thread,45 thread 10-6,true,500266,130,http://raspberrypi.local/medium1.html,290
1548773632709,2869,medium1 45 thread,45 thread 10-4,true,500266,130,http://raspberrypi.local/medium1.html,220
1548773632705,2982,medium1 45 thread,45 thread 10-2,true,500266,130,http://raspberrypi.local/medium1.html,292
1548773632762,3208,small1 45 thread,45 thread 10-45,true,25314,129,http://raspberrypi.local/small1.html,3082
1548773632760,3647,small2 45 thread,45 thread 10-42,true,100309,129,http://raspberrypi.local/small2.html,3164
1548773632784,3687,small2 45 thread,45 thread 10-44,true,100309,129,http://raspberrypi.local/small2.html,3321
1548773632732,4470,medium2 45 thread,45 thread 10-25,true,1018167,130,http://raspberrypi.local/medium2.html,55
1548773632712,4573,medium2 45 thread,45 thread 10-7,true,1018167,130,http://raspberrypi.local/medium2.html,171
1548773632746,4565,medium2 45 thread,45 thread 10-34,true,1018167,130,http://raspberrypi.local/medium2.html,69
1548773632715,4730,medium2 45 thread,45 thread 10-10,true,1018167,130,http://raspberrypi.local/medium2.html,23
1548773632707,4816,medium2 45 thread,45 thread 10-3,true,1018167,130,http://raspberrypi.local/medium2.html,280
1548773632740,4848,medium2 45 thread,45 thread 10-29,true,1018167,130,http://raspberrypi.local/medium2.html,57
1548773632717,4935,medium2 45 thread,45 thread 10-12,true,1018167,130,http://raspberrypi.local/medium2.html,32
1548773632756,5431,medium2 45 thread,45 thread 10-40,true,1018167,130,http://raspberrypi.local/medium2.html,1873
1548773638718,312,small1 45 thread,45 thread 10-12,true,25314,129,http://raspberrypi.local/small1.html,150
1548773638740,318,small1 45 thread,45 thread 10-28,true,25314,129,http://raspberrypi.local/small1.html,207
1548773638709,412,small1 45 thread,45 thread 10-2,true,25314,129,http://raspberrypi.local/small1.html,102
1548773638716,456,small1 45 thread,45 thread 10-10,true,25314,129,http://raspberrypi.local/small1.html,66
1548773638713,504,small1 45 thread,45 thread 10-7,true,25314,129,http://raspberrypi.local/small1.html,80
1548773638740,904,small2 45 thread,45 thread 10-27,true,100309,129,http://raspberrypi.local/small2.html,158
1548773638729,990,small2 45 thread,45 thread 10-21,true,100309,129,http://raspberrypi.local/small2.html,132
1548773638753,1043,small2 45 thread,45 thread 10-37,true,100309,129,http://raspberrypi.local/small2.html,165
1548773638714,1095,small2 45 thread,45 thread 10-8,true,100309,129,http://raspberrypi.local/small2.html,250
1548773632726,8434,big1 45 thread,45 thread 10-19,true,2035951,127,http://raspberrypi.local/big1.html,57
1548773632742,8507,big1 45 thread,45 thread 10-31,true,2035951,127,http://raspberrypi.local/big1.html,63
1548773641250,30,small1 45 thread,45 thread 10-31,true,25314,129,http://raspberrypi.local/small1.html,4
1548773632718,8739,big1 45 thread,45 thread 10-13,true,2035951,127,http://raspberrypi.local/big1.html,180
1548773632721,8820,big1 45 thread,45 thread 10-16,true,2035951,127,http://raspberrypi.local/big1.html,104
1548773632745,8832,big1 45 thread,45 thread 10-33,true,2035951,127,http://raspberrypi.local/big1.html,92
1548773632753,9109,big1 45 thread,45 thread 10-35,true,2035951,127,http://raspberrypi.local/big1.html,228
1548773641863,100,small1 45 thread,45 thread 10-35,true,25314,129,http://raspberrypi.local/small1.html,4
1548773638731,3333,medium1 45 thread,45 thread 10-22,true,500266,130,http://raspberrypi.local/medium1.html,146
1548773632744,9418,big1 45 thread,45 thread 10-32,true,2035951,127,http://raspberrypi.local/big1.html,64
1548773641579,627,small2 45 thread,45 thread 10-33,true,100309,129,http://raspberrypi.local/small2.html,3
1548773638752,3460,medium1 45 thread,45 thread 10-38,true,500266,130,http://raspberrypi.local/medium1.html,160
1548773638757,3467,medium1 45 thread,45 thread 10-40,true,500266,130,http://raspberrypi.local/medium1.html,172
